,noFear_noChat_avg_fitness,noFear_noChat_cat_avg_fitness,noFear_noChat_count,noFear_noChat_keep,noFear_noChat_give,noFear_noChat_steal,noFear_chat_avg_fitness,noFear_chat_cat_avg_fitness,noFear_chat_count,noFear_chat_keep,noFear_chat_give,noFear_chat_steal,fear_noChat_avg_fitness,fear_noChat_cat_avg_fitness,fear_noChat_count,fear_noChat_keep,fear_noChat_give,fear_noChat_steal,fear_chat_avg_fitness,fear_chat_cat_avg_fitness,fear_chat_count,fear_chat_keep,fear_chat_give,fear_chat_steal,homogeneous_noFear_noChat_avg_fitness,homogeneous_noFear_noChat_cat_avg_fitness,homogeneous_noFear_noChat_count,homogeneous_noFear_noChat_keep,homogeneous_noFear_noChat_give,homogeneous_noFear_noChat_steal,homogeneous_noFear_chat_avg_fitness,homogeneous_noFear_chat_cat_avg_fitness,homogeneous_noFear_chat_count,homogeneous_noFear_chat_keep,homogeneous_noFear_chat_give,homogeneous_noFear_chat_steal,homogeneous_fear_noChat_avg_fitness,homogeneous_fear_noChat_cat_avg_fitness,homogeneous_fear_noChat_count,homogeneous_fear_noChat_keep,homogeneous_fear_noChat_give,homogeneous_fear_noChat_steal,homogeneous_fear_chat_avg_fitness,homogeneous_fear_chat_cat_avg_fitness,homogeneous_fear_chat_count,homogeneous_fear_chat_keep,homogeneous_fear_chat_give,homogeneous_fear_chat_steal,mixed_noFear_noChat_avg_fitness,mixed_noFear_noChat_cat_avg_fitness,mixed_noFear_noChat_count,mixed_noFear_noChat_keep,mixed_noFear_noChat_give,mixed_noFear_noChat_steal,mixed_noFear_chat_avg_fitness,mixed_noFear_chat_cat_avg_fitness,mixed_noFear_chat_count,mixed_noFear_chat_keep,mixed_noFear_chat_give,mixed_noFear_chat_steal,mixed_fear_noChat_avg_fitness,mixed_fear_noChat_cat_avg_fitness,mixed_fear_noChat_count,mixed_fear_noChat_keep,mixed_fear_noChat_give,mixed_fear_noChat_steal,mixed_fear_chat_avg_fitness,mixed_fear_chat_cat_avg_fitness,mixed_fear_chat_count,mixed_fear_chat_keep,mixed_fear_chat_give,mixed_fear_chat_steal
10,78.62558944228877,1.387778780781445e-17,,0.964625,0.012,0.023375,51.56612902331754,0.066724709524696,,0.613125,0.332875,0.054,74.00608730809061,2.775557561562891e-17,,0.857375,0.116375,0.02625,151.235562063797,0.0,,0.411125,0.564,0.024875,,,,,,,,,,,,,,,,,,,,,,,,,138.9710214042517,0.025861403984997002,,0.1895,0.757375,0.053125,129.6993673313381,0.0,,0.356125,0.62975,0.014125,138.67742622797456,7.101854946670405,,0.3875,0.593125,0.019375,99.34706125848696,142.56398386465628,,0.41475,0.558375,0.026875
11,78.6474846243102,0.0,,0.975125,0.014,0.010875,56.05218628890041,0.05975331944236201,,0.59475,0.365875,0.039375,74.11987587942548,1.387778780781445e-17,,0.852625,0.123875,0.0235,153.58749354825636,8.326672684688674e-17,,0.3915,0.594375,0.014125,,,,,,,,,,,,,,,,,,,,,,,,,142.05284597034182,0.010649730495833001,,0.19475,0.774125,0.031125,132.56125696164682,2.220446049250313e-16,,0.326875,0.659,0.014125,139.90458428443733,7.332521218477893,,0.369625,0.61225,0.018125,106.1935769728142,88.60761321495039,,0.419125,0.55275,0.028125
12,79.33251099469774,2.775557561562891e-17,,0.978125,0.0115,0.010375,58.54592028649156,71.71207231220052,,0.581,0.3845,0.0345,74.216156178053,0.0,,0.86525,0.118125,0.016625,154.2701578818303,8.326672684688674e-17,,0.352875,0.63225,0.014875,,,,,,,,,,,,,,,,,,,,,,,,,155.32018236328906,0.0,,0.198375,0.769,0.032625,139.2083230092411,3.626095717375135,,0.329375,0.661875,0.00875,141.132112278059,0.0,,0.372125,0.61525,0.012625,106.8755493527656,3.441810747848753,,0.39225,0.585375,0.022375
13,79.77877442435225,2.775557561562891e-17,,0.979625,0.01125,0.009125,62.70837402789813,67.77813206902879,,0.558,0.403625,0.038375,74.47032629474508,0.0,,0.867625,0.1245,0.007875,154.56070267915257,5.551115123125783e-17,,0.338,0.654375,0.007625,,,,,,,,,,,,,,,,,,,,,,,,,158.13807570291056,0.0,,0.209375,0.763,0.027625,154.59419466210002,4.498860309068116,,0.313625,0.67275,0.013625,144.12906662148902,7.789289771295121,,0.366125,0.613,0.020875,110.57981016044396,3.092440304516364,,0.379875,0.59375,0.026375
14,80.88288152393662,0.182229259967663,,0.980875,0.010625,0.0085,62.97028563647145,0.0,,0.54425,0.436125,0.019625,76.48518647257494,2.775557561562891e-17,,0.873125,0.1235,0.003375,155.1977750608486,4.163336342344337e-17,,0.328625,0.663,0.008375,,,,,,,,,,,,,,,,,,,,,,,,,178.3800192495981,5.820344206597383e-14,,0.218125,0.75425,0.027625,181.91910793625792,0.18913579277248602,,0.312125,0.680875,0.007,151.8277551005306,0.0,,0.340875,0.64125,0.017875,112.73114021244182,0.012026118601015,,0.385,0.6,0.015
15,80.99494004510044,0.17637400830180702,,0.982,0.00975,0.00825,63.857577585483305,3.330669073875469e-16,,0.528125,0.4535,0.018375,77.80798154850866,8.326672684688674e-17,,0.863875,0.129875,0.00625,157.18233261326364,0.0,,0.315125,0.680875,0.004,,,,,,,,,,,,,,,,,,,,,,,,,184.32962748836647,2.7061686225238195e-15,,0.217,0.75375,0.02925,185.10867163755,0.45302926354260004,,0.2975,0.6935,0.009,152.32404233135694,0.0042082149745350005,,0.334625,0.6445,0.020875,124.99330805673829,0.0,,0.381625,0.5985,0.019875
16,81.24591947175313,1.387778780781445e-17,,0.9875,0.01075,0.00175,64.62579740780909,0.244742356049879,,0.53,0.452375,0.017625,79.05454593148615,5.551115123125783e-17,,0.869375,0.12675,0.003875,157.57529566203533,0.0,,0.310375,0.686375,0.00325,,,,,,,,,,,,,,,,,,,,,,,,,187.2081412706972,0.36741053576446303,,0.230625,0.746875,0.0225,188.65698941591276,0.0,,0.301125,0.694625,0.00425,152.50176093691894,0.24107325341185,,0.342375,0.636375,0.02125,128.5734782942217,9.714451465470121e-17,,0.38775,0.590375,0.021875
17,81.37624453046107,0.14400993367147902,,0.989875,0.008625,0.0015,69.89149615454969,0.43196542117715203,,0.52675,0.459125,0.014125,79.40629093214116,5.551115123125783e-17,,0.874625,0.124625,0.00075,158.42044409213673,0.0,,0.31075,0.68675,0.0025,,,,,,,,,,,,,,,,,,,,,,,,,191.95880420671912,1.053137018567935,,0.226,0.74725,0.02675,190.59305394977957,0.0,,0.304375,0.6905,0.005125,154.7713503114919,0.0,,0.36025,0.6215,0.01825,137.17371675808025,5.551115123125783e-17,,0.39875,0.579625,0.021625
18,82.32513243733891,0.17095330362254202,,0.991875,0.008125,-0.0,72.24095160145986,5.551115123125783e-17,,0.51875,0.466125,0.015125,81.66660126651625,5.551115123125783e-17,,0.872875,0.1225,0.004625,159.5728094691401,0.0,,0.3115,0.68575,0.00275,,,,,,,,,,,,,,,,,,,,,,,,,198.38020113641977,1.533866265609296,,0.221375,0.75675,0.021875,198.5897981894112,1.387778780781445e-17,,0.296375,0.6975,0.006125,157.34448832371328,0.0,,0.354875,0.629625,0.0155,139.21519414162003,0.0,,0.403375,0.582,0.014625
19,82.4411672654547,0.159981811980412,,0.989625,0.01025,0.000125,73.50513967400822,1.6653345369377338e-16,,0.533875,0.455875,0.01025,82.00666553839898,0.0077289842214040005,,0.869875,0.1265,0.003625,160.82065143624166,0.0,,0.312,0.6855,0.0025,,,,,,,,,,,,,,,,,,,,,,,,,199.97059358809403,0.41801196791240003,,0.23225,0.753375,0.014375,200.4849306174504,6.938893903907228e-17,,0.304625,0.6885,0.006875,158.64301699787674,0.15272734930102602,,0.352125,0.63,0.017875,152.7634774625515,0.005562822764271,,0.413625,0.567,0.019375
20,82.71111016398108,0.150992511562814,,0.987625,0.01175,0.000625,78.73420580134814,5.551115123125783e-17,,0.52,0.457125,0.022875,83.2641352512216,0.0,,0.86825,0.12875,0.003,163.5633935719247,0.001788347995438,,0.305875,0.686625,0.0075,,,,,,,,,,,,,,,,,,,,,,,,,205.26624493771004,0.109999985453354,,0.233625,0.746625,0.01975,201.1664604905729,1.857799253577842,,0.3025,0.69125,0.00625,161.03081640272606,0.007555509108659,,0.360125,0.628375,0.0115,155.47410506253567,0.8824446484115881,,0.41275,0.564875,0.022375
21,82.74115602876718,4.163336342344337e-17,,0.993,0.006625,0.000375,83.03996138681535,0.0,,0.541125,0.448875,0.01,83.30735772963557,2.775557561562891e-17,,0.877125,0.11975,0.003125,164.4623073830766,0.0031587010300230004,,0.317625,0.6755,0.006875,,,,,,,,,,,,,,,,,,,,,,,,,208.12696806555135,0.17077164876115702,,0.23625,0.747125,0.016625,203.15937653897865,0.938848005196775,,0.301875,0.69525,0.002875,162.1182083501268,0.152450126126769,,0.365125,0.62975,0.005125,158.4665997655291,1.759128653810163,,0.41825,0.562,0.01975
22,82.80930153092886,0.164309793970999,,0.99175,0.00825,-0.0,85.18354304990159,0.0035640663233890003,,0.5435,0.4475,0.009,83.55345623286675,0.0,,0.87675,0.12275,0.0005,164.76866625163973,2.636779683484747e-16,,0.32525,0.664875,0.009875,,,,,,,,,,,,,,,,,,,,,,,,,212.3850472682712,5.551115123125783e-17,,0.239375,0.743,0.017625,205.75292971358124,5.551115123125783e-17,,0.298375,0.7,0.001625,164.16689134761725,5.551115123125783e-17,,0.360875,0.630625,0.0085,158.521657554105,1.110223024625156e-16,,0.407625,0.56725,0.025125
23,82.85962876397609,0.17053978759391702,,0.99075,0.00925,-0.0,87.66624003917204,0.0,,0.53925,0.444125,0.016625,83.67487022458567,0.0,,0.878625,0.121375,-0.0,167.6686711103514,4.163336342344337e-16,,0.33375,0.658875,0.007375,,,,,,,,,,,,,,,,,,,,,,,,,213.79448615659712,0.0017289927061690002,,0.234875,0.744375,0.02075,206.71864670025667,0.0,,0.292,0.70675,0.00125,165.75640023827776,8.326672684688674e-17,,0.3645,0.6285,0.007,159.12760329372946,0.0030215379100990004,,0.4255,0.5575,0.017
24,82.9000768140664,0.158847614567966,,0.99225,0.00775,-0.0,88.06161960654919,0.0,,0.54975,0.43175,0.0185,83.69521299715586,1.110223024625156e-16,,0.881875,0.116625,0.0015,173.82978352527277,1.346145019254598,,0.338375,0.651375,0.01025,,,,,,,,,,,,,,,,,,,,,,,,,214.92320024961816,1.8411284090233382,,0.247375,0.734,0.018625,207.098426235633,0.0,,0.29925,0.699125,0.001625,165.78304507151557,0.0,,0.36375,0.6285,0.00775,162.18820253843387,1.080881772421574,,0.421,0.563,0.016
25,82.90463194768688,0.15380696723681903,,0.99525,0.00475,-0.0,91.11475121322354,1.1869554165312741,,0.559125,0.4235,0.017375,84.5484503315022,3.330669073875469e-16,,0.875125,0.12025,0.004625,175.18809983117973,5.86647472390767,,0.33975,0.650875,0.009375,,,,,,,,,,,,,,,,,,,,,,,,,221.9934318301285,2.642793334603962,,0.25725,0.729,0.01375,207.61306724915156,2.109423746787797e-15,,0.29475,0.70375,0.0015,169.1011479037025,0.0,,0.354,0.626375,0.019625,166.46949599256916,0.873740445725647,,0.428875,0.55425,0.016875
26,82.9906794029298,0.161782222386181,,0.991375,0.006375,0.00225,91.28568064231044,0.0,,0.56475,0.416,0.01925,84.58745623931571,0.0,,0.88175,0.1165,0.00175,175.74725342135702,0.0,,0.3435,0.641625,0.014875,,,,,,,,,,,,,,,,,,,,,,,,,224.61372215882776,9.330091530083799,,0.25725,0.728,0.01475,207.69032263691057,0.0,,0.28925,0.70825,0.0025,171.18762296675294,0.0,,0.36525,0.62375,0.011,172.988511394188,0.009088927607489,,0.4265,0.554125,0.019375
27,83.20836134469951,0.0,,0.993875,0.006125,-0.0,104.74388875623588,4.440892098500626e-16,,0.569875,0.41325,0.016875,85.02624106145471,2.775557561562891e-17,,0.883375,0.11575,0.000875,178.96872292026555,0.0,,0.351875,0.632625,0.0155,,,,,,,,,,,,,,,,,,,,,,,,,224.95278249734133,1.112721026430563e-13,,0.258125,0.7275,0.014375,208.56474815978825,1.249000902703301e-16,,0.289875,0.704375,0.00575,173.69821568791085,0.005174076415875001,,0.3695,0.61925,0.01125,190.00610486960875,1.110223024625156e-16,,0.429,0.551625,0.019375
28,83.26067043655803,0.0,,0.994,0.006,-0.0,109.2342853522544,5.551115123125783e-17,,0.581,0.399125,0.019875,85.80479266145666,0.0,,0.87775,0.1205,0.00175,179.24021727951535,0.00023618668224800003,,0.362125,0.625875,0.012,,,,,,,,,,,,,,,,,,,,,,,,,226.35113156854192,1.217232057057565,,0.250625,0.727875,0.0215,210.6665640124193,0.0,,0.301,0.699,-0.0,176.41884745225667,0.0,,0.36975,0.616875,0.013375,191.7858975288545,0.0,,0.434125,0.547,0.018875
29,83.48323060092349,0.147505953931602,,0.994375,0.005625,-0.0,109.6974217447245,0.0,,0.58325,0.3995,0.01725,85.82790874322633,0.0,,0.8815,0.118,0.0005,181.55601085837048,0.0,,0.364,0.6195,0.0165,,,,,,,,,,,,,,,,,,,,,,,,,226.8654305206047,0.5045152784781081,,0.26275,0.72575,0.0115,211.05010546372944,0.0048005703768120005,,0.298375,0.701625,-0.0,177.61678019191368,9.714451465470121e-17,,0.375625,0.61025,0.014125,194.38839530537743,0.0,,0.435,0.543875,0.021125
30,83.72282202596958,5.551115123125783e-17,,0.762875,0.237125,-0.0,111.16830424457336,0.008319130173169001,,0.931,0.069,-0.0,86.24274648242519,0.0,,0.8945,0.1055,-0.0,185.9680101011588,2.141978536659838,,0.853125,0.146875,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,229.4834628450677,0.037956297325423,,0.6185,0.3815,-0.0,213.64124811058025,8.326672684688674e-17,,0.73675,0.26325,-0.0,178.55290625491523,0.002832560354845,,0.559375,0.440625,-0.0,195.30829202464264,0.023339256754925,,0.73075,0.26925,-0.0
31,83.77233800090328,1.387778780781445e-17,,0.75775,0.24225,-0.0,120.82458105417864,0.023167589038181002,,0.91225,0.08775,-0.0,86.508044278115,6.938893903907228e-17,,0.943125,0.056875,-0.0,186.85557256452657,2.533365576927031,,0.882125,0.117875,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,234.7604835076336,0.004942375247762001,,0.350875,0.649125,-0.0,213.89396683930264,8.604228440844963e-16,,0.423375,0.576625,-0.0,179.85496824676878,4.163336342344337e-17,,0.23,0.77,-0.0,200.8760745310392,4.440892098500626e-16,,0.348875,0.651125,-0.0
32,83.79959323204743,0.0,,0.788375,0.190875,0.02075,121.2720850714146,0.0,,0.936125,0.04525,0.018625,86.74090135705336,0.053897986507747006,,0.9585,0.04,0.0015,187.93708874917232,1.110223024625156e-16,,0.91175,0.047625,0.040625,,,,,,,,,,,,,,,,,,,,,,,,,240.24382406088932,0.031339467469999,,0.44125,0.355125,0.203625,214.6656175493861,1.387778780781445e-17,,0.5205,0.338125,0.141375,180.32854022073712,0.0,,0.454125,0.293625,0.25225,200.8812594805899,5.551115123125783e-17,,0.4145,0.4665,0.119
33,83.82039537839553,0.0,,0.755625,0.219875,0.0245,122.67566588458352,1.110223024625156e-16,,0.9495,0.03525,0.01525,86.82382802793383,2.775557561562891e-17,,0.966125,0.033,0.000875,189.91914169900755,0.054837017314328,,0.917375,0.048375,0.03425,,,,,,,,,,,,,,,,,,,,,,,,,241.0253900586552,9.298117831235686e-16,,0.435,0.372875,0.192125,218.6588782672252,0.0,,0.511125,0.292375,0.1965,180.76636330052352,1.804112415015879e-16,,0.44,0.38975,0.17025,203.09057680570817,0.0,,0.499625,0.39275,0.107625
34,83.9230608291187,0.17821696264949502,,0.763375,0.201625,0.035,123.3981383162856,1.110223024625156e-16,,0.943125,0.035625,0.02125,87.03954076150558,1.6653345369377338e-16,,0.96,0.035375,0.004625,191.73111988556855,0.0,,0.886,0.051125,0.062875,,,,,,,,,,,,,,,,,,,,,,,,,241.6766662844865,0.197367911608044,,0.41825,0.463125,0.118625,218.8916872522032,0.0,,0.52125,0.348125,0.130625,181.7150991057264,2.243009355030167,,0.436,0.479,0.085,205.36552247038043,1.110223024625156e-16,,0.47575,0.43525,0.089
35,83.93405384870671,0.17746581089659702,,0.7515,0.188375,0.060125,124.67307944428772,0.0,,0.93275,0.037375,0.029875,87.141321078793,5.551115123125783e-17,,0.960625,0.02975,0.009625,195.24984973037,2.775557561562891e-17,,0.899125,0.057875,0.043,,,,,,,,,,,,,,,,,,,,,,,,,245.05863912040985,0.514391072377666,,0.444875,0.467,0.088125,224.114004484882,1.387778780781445e-17,,0.458875,0.462375,0.07875,182.07414449456948,2.492969349170704,,0.398,0.52625,0.07575,207.76090819888387,1.110223024625156e-16,,0.423375,0.516375,0.06025
36,84.07160963623325,2.775557561562891e-17,,0.7525,0.18175,0.06575,126.39539885368876,0.0,,0.913,0.0395,0.0475,87.15421432538552,0.0,,0.949,0.03475,0.01625,196.40952214111263,0.0,,0.891625,0.067125,0.04125,,,,,,,,,,,,,,,,,,,,,,,,,246.06682795096583,0.000601873664945,,0.40825,0.5065,0.08525,230.02431028588555,4.482525461924069e-15,,0.40275,0.53,0.06725,183.18610977809,0.0,,0.368125,0.572875,0.059,208.21153475995288,0.0,,0.4155,0.535625,0.048875
37,84.35056446107177,0.0,,0.75075,0.184875,0.064375,127.2979861159404,0.0,,0.903,0.044,0.053,87.37951112125536,0.0,,0.947625,0.03975,0.012625,198.76313871097935,0.0,,0.897625,0.0585,0.043875,,,,,,,,,,,,,,,,,,,,,,,,,247.4575835527297,8.326672684688674e-17,,0.366875,0.560875,0.07225,230.4122131058292,3.7470027081099033e-16,,0.365625,0.587875,0.0465,185.3839824102253,1.110223024625156e-16,,0.323375,0.640125,0.0365,215.32582001592485,0.010330435001448,,0.41575,0.536,0.04825
38,84.50346044680451,0.14809286798939802,,0.757875,0.176625,0.0655,130.29968271132387,0.0,,0.898625,0.043125,0.05825,88.13605301906088,1.387778780781445e-17,,0.936625,0.04225,0.021125,199.7164106364277,2.7437213825848352,,0.916125,0.058625,0.02525,,,,,,,,,,,,,,,,,,,,,,,,,251.9704523263393,3.330669073875469e-16,,0.337375,0.602375,0.06025,230.87364331843875,0.08204526262084401,,0.333625,0.614375,0.052,186.23469655178235,0.0,,0.307875,0.667,0.025125,216.4879131966009,5.551115123125783e-17,,0.405,0.554875,0.040125
39,84.55485145167799,0.0,,0.775625,0.1645,0.059875,131.02997112229158,0.0,,0.914875,0.045625,0.0395,88.30873771002172,5.551115123125783e-17,,0.930125,0.047125,0.02275,202.60594218532077,1.47791759995487,,0.912625,0.060125,0.02725,,,,,,,,,,,,,,,,,,,,,,,,,256.94953140876515,0.0,,0.334625,0.615875,0.0495,231.3505141841848,0.0,,0.28925,0.68075,0.03,192.7611476083989,0.0,,0.304875,0.669125,0.026,216.82814452433817,2.220446049250313e-16,,0.396875,0.571,0.032125
40,84.5645373436693,4.163336342344337e-17,,0.769875,0.164375,0.06575,131.909252099,1.110223024625156e-16,,0.932875,0.0515,0.015625,88.45492517998034,0.0,,0.93425,0.055125,0.010625,203.84646342457592,4.3021142204224806e-16,,0.9255,0.052625,0.021875,,,,,,,,,,,,,,,,,,,,,,,,,264.5429112218308,5.467848396278897e-15,,0.321375,0.6365,0.042125,232.1458362576149,6.38378239159465e-16,,0.262875,0.70325,0.033875,194.11458329511373,0.0,,0.288875,0.68825,0.022875,222.02147012529855,0.0,,0.3995,0.572875,0.027625
