,noFear_noChat_avg_fitness,noFear_noChat_cat_avg_fitness,noFear_noChat_hCAB_avg_fitness,noFear_noChat_count,noFear_noChat_keep,noFear_noChat_give,noFear_noChat_steal,noFear_chat_avg_fitness,noFear_chat_cat_avg_fitness,noFear_chat_hCAB_avg_fitness,noFear_chat_count,noFear_chat_keep,noFear_chat_give,noFear_chat_steal,fear_noChat_avg_fitness,fear_noChat_cat_avg_fitness,fear_noChat_hCAB_avg_fitness,fear_noChat_count,fear_noChat_keep,fear_noChat_give,fear_noChat_steal,fear_chat_avg_fitness,fear_chat_cat_avg_fitness,fear_chat_hCAB_avg_fitness,fear_chat_count,fear_chat_keep,fear_chat_give,fear_chat_steal,homogeneous_noFear_noChat_avg_fitness,homogeneous_noFear_noChat_cat_avg_fitness,homogeneous_noFear_noChat_hCAB_avg_fitness,homogeneous_noFear_noChat_count,homogeneous_noFear_noChat_keep,homogeneous_noFear_noChat_give,homogeneous_noFear_noChat_steal,homogeneous_noFear_chat_avg_fitness,homogeneous_noFear_chat_cat_avg_fitness,homogeneous_noFear_chat_hCAB_avg_fitness,homogeneous_noFear_chat_count,homogeneous_noFear_chat_keep,homogeneous_noFear_chat_give,homogeneous_noFear_chat_steal,homogeneous_fear_noChat_avg_fitness,homogeneous_fear_noChat_cat_avg_fitness,homogeneous_fear_noChat_hCAB_avg_fitness,homogeneous_fear_noChat_count,homogeneous_fear_noChat_keep,homogeneous_fear_noChat_give,homogeneous_fear_noChat_steal,homogeneous_fear_chat_avg_fitness,homogeneous_fear_chat_cat_avg_fitness,homogeneous_fear_chat_hCAB_avg_fitness,homogeneous_fear_chat_count,homogeneous_fear_chat_keep,homogeneous_fear_chat_give,homogeneous_fear_chat_steal,mixed_noFear_noChat_avg_fitness,mixed_noFear_noChat_cat_avg_fitness,mixed_noFear_noChat_hCAB_avg_fitness,mixed_noFear_noChat_count,mixed_noFear_noChat_keep,mixed_noFear_noChat_give,mixed_noFear_noChat_steal,mixed_noFear_chat_avg_fitness,mixed_noFear_chat_cat_avg_fitness,mixed_noFear_chat_hCAB_avg_fitness,mixed_noFear_chat_count,mixed_noFear_chat_keep,mixed_noFear_chat_give,mixed_noFear_chat_steal,mixed_fear_noChat_avg_fitness,mixed_fear_noChat_cat_avg_fitness,mixed_fear_noChat_hCAB_avg_fitness,mixed_fear_noChat_count,mixed_fear_noChat_keep,mixed_fear_noChat_give,mixed_fear_noChat_steal,mixed_fear_chat_avg_fitness,mixed_fear_chat_cat_avg_fitness,mixed_fear_chat_hCAB_avg_fitness,mixed_fear_chat_count,mixed_fear_chat_keep,mixed_fear_chat_give,mixed_fear_chat_steal
136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.1898628134721,0.040469321697,,,0.2355,0.752,0.0125,,,,,,,,,,,,,,,,,,,,,,260.6071198361471,2.775557561562891e-17,,,0.282,0.699125,0.018875,225.1678954117949,0.821599298702355,,,0.256625,0.739125,0.00425,235.7800548381105,1.512678871051775e-15,,,0.36125,0.612,0.02675,223.2135964116475,0.0,,,0.240125,0.734625,0.02525
137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.7033516520553,0.08218544885104001,,,0.23575,0.755625,0.008625,,,,,,,,,,,,,,,,,,,,,,261.97408733771624,0.049579136705309,,,0.280625,0.694375,0.025,225.2632882197004,0.5021958049844141,,,0.25575,0.740625,0.003625,237.17214357342596,7.077671781985373e-16,,,0.3625,0.62425,0.01325,223.95391715257932,0.0,,,0.238375,0.73075,0.030875
138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.5958824971863,0.8277033214188291,,,0.2455,0.748625,0.005875,,,,,,,,,,,,,,,,,,,,,,263.98820281734646,0.007943527344102001,,,0.287125,0.685125,0.02775,225.98758730711856,0.0,,,0.269125,0.724125,0.00675,239.84253745454987,0.0,,,0.360375,0.619,0.020625,224.25190856786355,0.045846245338512004,,,0.245125,0.730375,0.0245
139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.3118376471894,3.609001929159134,,,0.24075,0.7515,0.00775,,,,,,,,,,,,,,,,,,,,,,265.80348236512094,0.017588553533038002,,,0.284625,0.682,0.033375,228.14671017528732,5.551115123125783e-17,,,0.264875,0.725875,0.00925,241.05879269545224,0.0,,,0.356625,0.624375,0.019,231.84770352333177,0.023216671192708,,,0.235125,0.743,0.021875
140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.60636507333385,0.007841775122554,,,0.24825,0.747,0.00475,,,,,,,,,,,,,,,,,,,,,,268.94896161546546,1.387778780781445e-17,,,0.276375,0.6775,0.046125,229.85802492255868,8.326672684688674e-17,,,0.2725,0.71975,0.00775,242.17925168498635,0.0,,,0.348875,0.628625,0.0225,236.49256855844772,2.775557561562891e-17,,,0.2395,0.7345,0.026
141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.66717205008,0.0,,,0.24475,0.749625,0.005625,,,,,,,,,,,,,,,,,,,,,,271.30272630869626,0.580319044580151,,,0.298375,0.675375,0.02625,230.68295434795647,0.009880676044786001,,,0.271375,0.716125,0.0125,242.36634276824043,0.0,,,0.356125,0.618875,0.025,237.05364343450975,0.0,,,0.235,0.744625,0.020375
142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.23599508071953,0.0,,,0.24375,0.747,0.00925,,,,,,,,,,,,,,,,,,,,,,272.07880055470457,2.775557561562891e-16,,,0.3075,0.6845,0.008,231.74667939637328,9.811595980124821e-15,,,0.2825,0.709375,0.008125,245.41827312458645,0.0032402628993080003,,,0.3545,0.629875,0.015625,242.19631015638768,0.0,,,0.24575,0.73925,0.015
143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.22474614430104,3.9837346392273822,,,0.245,0.751125,0.003875,,,,,,,,,,,,,,,,,,,,,,272.99802763268,2.109423746787797e-15,,,0.31225,0.682,0.00575,231.8554687482116,3.069803529432058,,,0.276625,0.715375,0.008,249.53247107047392,0.025510747287126,,,0.374375,0.616125,0.0095,245.5807920655517,0.0,,,0.24025,0.739,0.02075
144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.62263980958613,1.110223024625156e-16,,,0.243125,0.752625,0.00425,,,,,,,,,,,,,,,,,,,,,,275.53135516893263,0.094326438413108,,,0.304125,0.687375,0.0085,232.61085602836675,4.90381557247148,,,0.289125,0.70175,0.009125,249.6251708504783,1.77635683940025e-15,,,0.366125,0.61175,0.022125,248.64800754619603,8.326672684688674e-17,,,0.252,0.723875,0.024125
145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.8459242277604,0.014227477082692001,,,0.247375,0.747625,0.005,,,,,,,,,,,,,,,,,,,,,,277.0057947146026,5.689893001203927e-16,,,0.303,0.687,0.01,232.7199871596725,0.44510447315737606,,,0.293875,0.695625,0.0105,252.02858441579068,2.359223927328457e-16,,,0.368375,0.60925,0.022375,249.95491715272823,1.6653345369377338e-16,,,0.24775,0.73325,0.019
146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.06169858618404,0.021642921029675,,,0.247,0.744625,0.008375,,,,,,,,,,,,,,,,,,,,,,279.3509449249106,2.775557561562891e-17,,,0.297375,0.6905,0.012125,234.21024522399276,135.75373659820937,,,0.296,0.692375,0.011625,253.42409611888996,2.317590563905014e-15,,,0.36475,0.60825,0.027,253.21868468639352,6.106226635438361e-16,,,0.256875,0.717625,0.0255
147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.95786578172823,0.114781126579931,,,0.246,0.748125,0.005875,,,,,,,,,,,,,,,,,,,,,,280.0947041736229,5.551115123125783e-17,,,0.295625,0.69175,0.012625,234.7595071597276,97.70787900623033,,,0.2925,0.69475,0.01275,255.0118750582228,2.775557561562891e-17,,,0.376,0.605875,0.018125,254.1159038287494,1.110223024625156e-16,,,0.265625,0.7215,0.012875
148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.0634323137456,0.00017965770347900002,,,0.250625,0.74375,0.005625,,,,,,,,,,,,,,,,,,,,,,280.85921441804726,0.126470181199918,,,0.301375,0.683125,0.0155,234.9383045088032,2.89906987305244e-14,,,0.296,0.68925,0.01475,255.15439129267628,5.967448757360216e-16,,,0.369625,0.606125,0.02425,254.2744303596644,1.110223024625156e-16,,,0.266625,0.71775,0.015625
149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.8238826024632,0.0,,,0.24625,0.7465,0.00725,,,,,,,,,,,,,,,,,,,,,,281.44161875038634,0.165352349783872,,,0.305875,0.675375,0.01875,235.28437570351585,7.950584635096902e-14,,,0.3025,0.68475,0.01275,259.5239810378993,0.010399210733189002,,,0.373375,0.600625,0.026,254.31688361423207,0.0,,,0.268625,0.716375,0.015
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.14429532277614,4.052314039881821e-15,,,0.31575,0.68425,-0.0,,,,,,,,,,,,,,,,,,,,,,282.2276439990223,7.965850201685498e-15,,,0.5115,0.4885,-0.0,237.01709422252543,1.6653345369377338e-16,,,0.677625,0.322375,-0.0,260.05687730693046,5.920910948969106,,,0.524125,0.475875,-0.0,254.42240181991124,0.0,,,0.612125,0.387875,-0.0
151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.3403186952995,1.2628786905111152e-15,,,0.14425,0.85575,-0.0,,,,,,,,,,,,,,,,,,,,,,285.6863176015615,3.885780586188048e-16,,,0.218125,0.781875,-0.0,238.19396822871457,1.6653345369377338e-16,,,0.221125,0.778875,-0.0,262.52544845021526,7.232750540634131,,,0.23925,0.76075,-0.0,255.2429317446201,0.073002779407851,,,0.21925,0.780375,0.000375
152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.58990987515364,0.0,,,0.340875,0.459125,0.2,,,,,,,,,,,,,,,,,,,,,,287.9689162249275,1.013078509970455e-15,,,0.38275,0.384,0.23325,239.23373855453303,7.077671781985373e-16,,,0.337,0.449125,0.213875,262.58014883274416,5.551115123125783e-17,,,0.3455,0.409375,0.245125,258.09137624064687,0.0,,,0.444875,0.378875,0.17625
153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.19955129981764,0.009645517047476002,,,0.3345,0.462,0.2035,,,,,,,,,,,,,,,,,,,,,,288.3023213465736,0.0,,,0.348625,0.45025,0.201125,240.11673950183024,2.775557561562891e-17,,,0.386875,0.396125,0.217,262.945392783829,0.0,,,0.338875,0.504125,0.157,258.5911941299866,1.387778780781445e-16,,,0.412375,0.427375,0.16025
154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.62442367298,2.775557561562891e-17,,,0.386,0.5115,0.1025,,,,,,,,,,,,,,,,,,,,,,289.92435586641955,2.241932779614695,,,0.3885,0.5085,0.103,240.5250035582954,6.938893903907228e-17,,,0.378125,0.481125,0.14075,263.4654769678595,0.0,,,0.347125,0.54425,0.108625,258.89029286526534,2.220446049250313e-16,,,0.418,0.4625,0.1195
155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.44940922564774,0.0,,,0.339125,0.595,0.065875,,,,,,,,,,,,,,,,,,,,,,295.3112488305378,5.926040010618479,,,0.388,0.523125,0.088875,242.27516490699463,9.825473767932635e-15,,,0.338125,0.5535,0.108375,265.5505584907902,1.110223024625156e-16,,,0.343875,0.58175,0.074375,259.9670695157276,0.07603258892351501,,,0.387875,0.54925,0.062875
156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.96019071989707,3.858025010572419e-15,,,0.302625,0.648375,0.049,,,,,,,,,,,,,,,,,,,,,,296.9078908856124,1.257159835906453,,,0.3715,0.54425,0.08425,244.45935522423983,8.326672684688674e-17,,,0.3115,0.597,0.0915,266.09977259891537,0.137171675601427,,,0.333,0.603375,0.063625,260.3067292484282,1.7577883593133941e-12,,,0.3565,0.589375,0.054125
157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.902525324732,0.9713566907139071,,,0.296625,0.661875,0.0415,,,,,,,,,,,,,,,,,,,,,,298.4497084050545,5.551115123125783e-16,,,0.346,0.593375,0.060625,248.1573087303566,0.0,,,0.2605,0.670625,0.068875,269.7621446015232,0.0,,,0.311,0.657375,0.031625,265.4313567289045,0.0,,,0.308125,0.65075,0.041125
158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.75190630390665,1.0547118733938981e-15,,,0.259,0.6995,0.0415,,,,,,,,,,,,,,,,,,,,,,301.69524362732386,0.001028804426811,,,0.34825,0.598875,0.052875,248.40258190226007,4.397588443481766,,,0.263625,0.683375,0.053,272.59629586932584,0.0,,,0.2895,0.678375,0.032125,268.462639244817,1.2818912598078209e-13,,,0.2905,0.687875,0.021625
159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.6860736992709,9.43689570931383e-16,,,0.26875,0.695125,0.036125,,,,,,,,,,,,,,,,,,,,,,303.025174400926,0.010642089426237001,,,0.319375,0.6315,0.049125,252.0064918139549,2.239589425690444,,,0.248375,0.6915,0.060125,273.10935052586126,5.079270337660092e-15,,,0.277875,0.686375,0.03575,269.427878791675,2.498001805406602e-16,,,0.279875,0.694875,0.02525
160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.2970815434376,3.497336432291565,,,0.272125,0.697125,0.03075,,,,,,,,,,,,,,,,,,,,,,304.2137319099855,1.110223024625156e-16,,,0.30675,0.64675,0.0465,254.85552514758277,0.007653280716061001,,,0.251875,0.67875,0.069375,279.819529862887,4.482525461924069e-15,,,0.273875,0.701,0.025125,275.0395395718271,9.714451465470121e-17,,,0.266625,0.704,0.029375
161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.74871558205155,0.7335631872103121,,,0.261625,0.7065,0.031875,,,,,,,,,,,,,,,,,,,,,,310.42157415675587,0.0,,,0.299375,0.67,0.030625,255.09523088456035,1.387778780781445e-17,,,0.256375,0.67525,0.068375,280.5185556165537,1.328691077830091,,,0.279875,0.697375,0.02275,276.0272871064074,1.165734175856414e-15,,,0.255375,0.71925,0.025375
162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.34153931708204,4.987489458202744,,,0.274875,0.696625,0.0285,,,,,,,,,,,,,,,,,,,,,,311.0157477570445,2.775557561562891e-17,,,0.287625,0.675375,0.037,255.98802070743145,0.007591787512332001,,,0.274125,0.678125,0.04775,283.8401395751855,0.066374638886516,,,0.26325,0.70025,0.0365,277.2636094091134,3.330669073875469e-16,,,0.2465,0.73275,0.02075
163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.58800080329905,2.427675041347015,,,0.278625,0.698,0.023375,,,,,,,,,,,,,,,,,,,,,,311.19610529338735,0.0,,,0.292125,0.675625,0.03225,257.55775153788403,0.10308041059872501,,,0.27175,0.693625,0.034625,285.6068802706798,0.338211840187194,,,0.263875,0.7,0.036125,279.5900944905403,0.0,,,0.24075,0.739,0.02025
164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.0527964825964,2.073990820235189,,,0.27175,0.699625,0.028625,,,,,,,,,,,,,,,,,,,,,,311.7285694603759,6.938893903907228e-16,,,0.29725,0.675,0.02775,257.96745691331944,0.0,,,0.257,0.715625,0.027375,285.8020120095809,0.0,,,0.26725,0.704,0.02875,281.2729965149892,0.0,,,0.24325,0.74275,0.014
165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.0988101023711,0.12832832072168301,,,0.274875,0.698875,0.02625,,,,,,,,,,,,,,,,,,,,,,318.26498441336054,0.0,,,0.302125,0.666375,0.0315,260.0403771598627,4.163336342344337e-17,,,0.256375,0.708,0.035625,286.53881177832534,1.110223024625156e-16,,,0.27675,0.697,0.02625,283.94471908839904,0.0,,,0.233875,0.748375,0.01775
166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.642971995894,3.154398419940357,,,0.27775,0.698875,0.023375,,,,,,,,,,,,,,,,,,,,,,319.3894797111831,4.996003610813204e-16,,,0.314,0.66525,0.02075,262.81227303685864,2.220446049250313e-16,,,0.270625,0.712,0.017375,289.5328230444369,1.781907954523376e-14,,,0.27275,0.7085,0.01875,290.50885147570534,5.50948175970234e-15,,,0.234,0.75075,0.01525
167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.9737446394351,4.497874887755296,,,0.275625,0.694625,0.02975,,,,,,,,,,,,,,,,,,,,,,319.6077121241001,0.539960887667132,,,0.313625,0.660125,0.02625,264.04907206650057,0.0,,,0.281625,0.705,0.013375,293.0224685401509,5.107025913275721e-15,,,0.27525,0.703875,0.020875,290.7607815542176,1.228184220991579e-14,,,0.23225,0.747125,0.020625
168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.6073962946254,0.0,,,0.28475,0.69625,0.019,,,,,,,,,,,,,,,,,,,,,,319.907804454426,0.370101103359917,,,0.322625,0.65975,0.017625,264.5538917204126,5.551115123125783e-17,,,0.278125,0.707375,0.0145,295.2882741704812,1.8457457784393224e-15,,,0.275125,0.701875,0.023,292.23375391174875,6.133982211053991e-15,,,0.247,0.7435,0.0095
169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.4279425631072,0.0,,,0.2795,0.69775,0.02275,,,,,,,,,,,,,,,,,,,,,,320.71931397964613,0.206185249535479,,,0.3295,0.638375,0.032125,266.3419948373577,1.387778780781445e-16,,,0.28325,0.69725,0.0195,298.296135484765,0.015313692170496001,,,0.28675,0.69875,0.0145,293.49501538094114,4.232725281383409e-15,,,0.247875,0.745125,0.007
170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.0089262230009,0.011120064291512001,,,0.2955,0.691375,0.013125,,,,,,,,,,,,,,,,,,,,,,323.2333251732857,1.110223024625156e-16,,,0.33725,0.646375,0.016375,267.65807281734044,2.498001805406602e-16,,,0.305125,0.6885,0.006375,299.6837755354914,0.0,,,0.2885,0.69075,0.02075,294.18149288102416,0.001041528620641,,,0.247,0.739,0.014
171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.55404680654374,0.010219957875117001,,,0.2995,0.691,0.0095,,,,,,,,,,,,,,,,,,,,,,324.7969246072305,2.220446049250313e-16,,,0.342375,0.64375,0.013875,268.84614240501736,0.0,,,0.296875,0.6935,0.009625,303.8817628571627,2.775557561562891e-17,,,0.29025,0.694125,0.015625,295.3685221737276,2.775557561562891e-17,,,0.238625,0.750875,0.0105
172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.73585148269353,2.0816681711721682e-14,,,0.302125,0.690875,0.007,,,,,,,,,,,,,,,,,,,,,,327.28112174477263,0.9639819736199251,,,0.3445,0.644125,0.011375,269.6460261698436,6.758482662405641e-15,,,0.30175,0.68825,0.01,307.4699406085504,0.0,,,0.286375,0.701375,0.01225,296.533603799042,0.0,,,0.239375,0.743875,0.01675
173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.1581795759123,0.049329562700927004,,,0.301625,0.69075,0.007625,,,,,,,,,,,,,,,,,,,,,,327.72297609367035,0.821824670000027,,,0.34375,0.64025,0.016,273.1883050912619,4.0245584642661915e-16,,,0.301625,0.6855,0.012875,311.5875079541794,0.0,,,0.292125,0.6925,0.015375,297.1025368285148,0.0,,,0.242375,0.745125,0.0125
174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.72029537178446,6.858402734621906e-14,,,0.2945,0.696375,0.009125,,,,,,,,,,,,,,,,,,,,,,335.1621496459226,0.0,,,0.348875,0.63325,0.017875,273.2764173130268,2.554768812417416,,,0.31,0.67875,0.01125,312.5945770728192,2.775557561562891e-17,,,0.2905,0.696,0.0135,298.3949978872032,5.551115123125783e-17,,,0.249125,0.743625,0.00725
175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.2671399557561,7.384370892538072e-14,,,0.294375,0.695375,0.01025,,,,,,,,,,,,,,,,,,,,,,336.35050449850144,0.065789712637561,,,0.35925,0.62425,0.0165,277.67880513980055,0.5426538266695421,,,0.31,0.678625,0.011375,313.8150491414757,8.326672684688674e-17,,,0.293875,0.69425,0.011875,303.27491539920766,0.010198409473917001,,,0.247,0.744,0.009
176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.2685540162059,2.220446049250313e-16,,,0.302125,0.691625,0.00625,,,,,,,,,,,,,,,,,,,,,,341.1460220280734,0.038671181940352004,,,0.36425,0.62225,0.0135,280.24228177134887,1.251776460264864e-14,,,0.315875,0.67325,0.010875,316.0448948008489,0.46466790692908105,,,0.289625,0.696,0.014375,311.2200033736288,0.0,,,0.25375,0.73675,0.0095
177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.618297955303,1.354697682219889,,,0.305,0.692375,0.002625,,,,,,,,,,,,,,,,,,,,,,343.2480587266043,3.191891195797325e-16,,,0.358625,0.629,0.012375,282.80662958434704,4.107825191113079e-15,,,0.32,0.66575,0.01425,316.0930513326794,0.5223097817516911,,,0.3025,0.68175,0.01575,322.31421011056307,1.110223024625156e-16,,,0.253875,0.7295,0.016625
178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.74440736917995,0.400492184160456,,,0.307125,0.690125,0.00275,,,,,,,,,,,,,,,,,,,,,,343.2572686613748,1.110223024625156e-16,,,0.358375,0.627,0.014625,290.0547430776001,0.016500950380852,,,0.31775,0.66775,0.0145,318.3330627797182,0.001983205650623,,,0.30025,0.6805,0.01925,323.42919352269286,0.22403342332991902,,,0.25775,0.7295,0.01275
179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.7863454770299,0.097384572526631,,,0.30325,0.695,0.00175,,,,,,,,,,,,,,,,,,,,,,344.8562402370418,0.0,,,0.356625,0.633125,0.01025,292.8769856194146,0.0,,,0.326,0.663875,0.010125,319.5014088528977,0.038413056272193005,,,0.303375,0.678125,0.0185,332.11183584034654,1.0019762797242028e-14,,,0.257875,0.72975,0.012375
180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.0325602580226,3.5637650351774948,,,0.335375,0.664625,-0.0,,,,,,,,,,,,,,,,,,,,,,345.04155050172835,5.551115123125783e-17,,,0.67,0.33,-0.0,292.99717504044787,0.949673976694252,,,0.532375,0.467625,-0.0,319.5792757410535,1.110223024625156e-16,,,0.553875,0.446125,-0.0,334.6541306326404,1.110223024625156e-16,,,0.7615,0.2385,-0.0
181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.38408511608947,1.481210043675552,,,0.128375,0.862625,0.009,,,,,,,,,,,,,,,,,,,,,,345.2785144773224,1.110223024625156e-16,,,0.319,0.681,-0.0,305.4364380588179,1.221245327087672e-15,,,0.214375,0.785625,-0.0,323.9090779798394,0.0013369454757060002,,,0.211375,0.783625,0.005,334.85337943411673,0.0,,,0.40025,0.594125,0.005625
182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.50636015113884,0.024456520408967,,,0.36425,0.323625,0.312125,,,,,,,,,,,,,,,,,,,,,,349.22321670860924,0.0,,,0.44125,0.32275,0.236,306.31112911222857,2.775557561562891e-17,,,0.39775,0.373375,0.228875,323.91615656177095,0.07654773833593001,,,0.333,0.472625,0.194375,335.97980049688664,0.0,,,0.418375,0.366625,0.215
183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.1389781182845,0.035070136860762005,,,0.350125,0.358375,0.2915,,,,,,,,,,,,,,,,,,,,,,349.8289499841524,0.40507527831481405,,,0.383875,0.439875,0.17625,306.47909770081776,8.326672684688674e-17,,,0.394125,0.429875,0.176,330.4344734229828,0.13865761049289801,,,0.36725,0.47425,0.1585,337.73334422083093,2.775557561562891e-17,,,0.420125,0.340625,0.23925
184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.6025099110644,0.0,,,0.371,0.537375,0.091625,,,,,,,,,,,,,,,,,,,,,,350.6937653739376,1.8179902028236942e-15,,,0.402875,0.462375,0.13475,306.82665568003097,0.0,,,0.40725,0.47575,0.117,334.88867861533464,0.17160929607692801,,,0.384875,0.5035,0.111625,340.14493305246475,0.007096054312289,,,0.401,0.4935,0.1055
185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.7041229634628,0.009164234333354001,,,0.3415,0.564875,0.093625,,,,,,,,,,,,,,,,,,,,,,353.06127355843773,5.898059818321145e-15,,,0.366375,0.549125,0.0845,306.882551523564,0.0,,,0.388625,0.540125,0.07125,343.1788809116995,1.092025996766247,,,0.40625,0.51025,0.0835,341.4316157610615,0.0,,,0.369375,0.52975,0.100875
186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.9633611626126,2.775557561562891e-17,,,0.29825,0.65225,0.0495,,,,,,,,,,,,,,,,,,,,,,362.64097120748414,0.210308704190583,,,0.33875,0.590625,0.070625,308.07609304783097,5.551115123125783e-17,,,0.372875,0.548375,0.07875,349.0374291846326,0.06787269776961001,,,0.384,0.54725,0.06875,343.4517930248403,1.110223024625156e-16,,,0.32875,0.5905,0.08075
187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.07177845973274,0.021039866656936003,,,0.271875,0.6845,0.043625,,,,,,,,,,,,,,,,,,,,,,365.2679012812498,0.131283368978763,,,0.320375,0.63725,0.042375,312.3729166964532,2.775557561562891e-17,,,0.344875,0.605875,0.04925,349.46118447962715,0.06022241989258301,,,0.362125,0.58175,0.056125,349.77347124695,1.110223024625156e-16,,,0.28475,0.64125,0.074
188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.89959920738363,0.35072678052893,,,0.2495,0.710375,0.040125,,,,,,,,,,,,,,,,,,,,,,367.22269258125885,0.061831415817824004,,,0.278125,0.68675,0.035125,313.91464192320154,0.0,,,0.354125,0.590375,0.0555,353.2983625647403,0.25615436283734,,,0.373,0.581125,0.045875,355.84814477868395,0.0,,,0.297125,0.67225,0.030625
189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.3567111092818,0.161644765425547,,,0.24075,0.715875,0.043375,,,,,,,,,,,,,,,,,,,,,,372.29166670645856,0.0,,,0.263625,0.70025,0.036125,319.03946319489825,0.0,,,0.343625,0.632375,0.024,356.2270009165738,0.274567287271305,,,0.367375,0.60925,0.023375,356.72231747667803,0.094186896975107,,,0.290625,0.672125,0.03725
190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.4768024528324,1.026956297778269e-15,,,0.2415,0.726625,0.031875,,,,,,,,,,,,,,,,,,,,,,372.7972551733612,2.1260770921571738e-14,,,0.266125,0.705,0.028875,319.2059529928825,5.551115123125783e-17,,,0.322125,0.649125,0.02875,358.9878777747883,0.0,,,0.3475,0.616875,0.035625,358.5164835024617,0.151101819145951,,,0.263875,0.703125,0.033
191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.7673158977398,2.729821571670761,,,0.24125,0.729625,0.029125,,,,,,,,,,,,,,,,,,,,,,372.84493525661753,1.8637869025894812e-14,,,0.2635,0.71375,0.02275,319.2225705961172,0.0,,,0.309375,0.668625,0.022,362.777769521309,1.110223024625156e-16,,,0.33325,0.637375,0.029375,362.39833572508815,0.0,,,0.266125,0.698375,0.0355
192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.1824491753476,1.907068903250587,,,0.2395,0.72975,0.03075,,,,,,,,,,,,,,,,,,,,,,375.1813075430218,1.387778780781445e-17,,,0.256375,0.722625,0.021,319.55322391166544,2.775557561562891e-17,,,0.29875,0.681875,0.019375,364.1389395114276,0.0,,,0.338125,0.6335,0.028375,375.0491540549347,0.0,,,0.282125,0.687625,0.03025
193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.41065135526645,2.421205425666357,,,0.236,0.736875,0.027125,,,,,,,,,,,,,,,,,,,,,,375.4406167192031,1.249000902703301e-16,,,0.25425,0.728625,0.017125,321.80807659049697,0.0,,,0.279125,0.695875,0.025,364.6799033634214,0.0,,,0.33525,0.619,0.04575,375.54482657983664,1.387778780781445e-17,,,0.278875,0.6965,0.024625
